Id,Title,Genres,Themes,Demographics,Episodes,ImageURLS
32867,"['Bungou Stray Dogs 2nd Season', '文豪ストレイドッグス', 'Bungo Stray Dogs 2', 'Bungo Stray Dogs Staffel 2', 'Bungo Stray Dogs 2', 'Bungo Stray Dogs Saison 2']","['Action', 'Mystery']","['Adult Cast', 'Detective', 'Organized Crime', 'Super Power']",['Seinen'],12.0,https://cdn.myanimelist.net/images/anime/1572/133096l.jpg
33674,"['No Game No Life: Zero', 'NGNL Zero', 'NGNL the Movie', 'ノーゲーム・ノーライフ ゼロ', 'No Game, No Life: Zero', 'No Game no Life Zero']","['Drama', 'Fantasy', 'Romance']",['Isekai'],['Unknown'],1.0,https://cdn.myanimelist.net/images/anime/1085/90759l.jpg
962,"['Aria the Natural', 'Aria 2', 'ARIA The NATURAL', 'Aria the Natural']","['Sci-Fi', 'Slice of Life']",['Iyashikei'],['Shounen'],26.0,https://cdn.myanimelist.net/images/anime/2/77621l.jpg
853,"['Ouran Koukou Host Club', 'Ohran Koko Host Club', 'Ouran Koukou Hosutobu', 'Ouran Koukou Host Bu', 'OHSHC', '桜蘭高校ホスト部', 'Ouran High School Host Club', 'Ouran High School Host Club', 'Le Lycée de la Seduction Host Club Ouran High School']","['Comedy', 'Romance']","['Crossdressing', 'Reverse Harem', 'School']",['Shoujo'],26.0,https://cdn.myanimelist.net/images/anime/2/71992l.jpg
1889,"['Higurashi no Naku Koro ni Kai', 'Higurashi no Naku Koro ni 2', 'Higurashi no Naku Koro ni 2nd Series', 'Higurashi no Nakukoro ni 2nd Season', 'The Moment the Cicadas Cry 2', 'ひぐらしのなく頃に解', 'Higurashi: When They Cry – Kai']","['Horror', 'Mystery', 'Suspense']","['Gore', 'Psychological']",['Unknown'],24.0,https://cdn.myanimelist.net/images/anime/12/14114l.jpg
47,"['Akira', 'AKIRA（アキラ）', 'Akira']","['Action', 'Horror', 'Sci-Fi']","['Gore', 'Military', 'Super Power']",['Seinen'],1.0,https://cdn.myanimelist.net/images/anime/1408/114012l.jpg
51019,"['Kimetsu no Yaiba: Katanakaji no Sato-hen', '鬼滅の刃 刀鍛冶の里編', 'Demon Slayer: Kimetsu no Yaiba Swordsmith Village Arc']","['Action', 'Supernatural']",['Historical'],['Shounen'],11.0,https://cdn.myanimelist.net/images/anime/1765/135099l.jpg
59833,"['Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage', 'この素晴らしい世界に祝福を！３ーBONUS STAGEー', ""KonoSuba: God's Blessing on This Wonderful World! 3 OVA""]","['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody']",['Unknown'],2.0,https://cdn.myanimelist.net/images/anime/1482/146928l.jpg
44042,"['Holo no Graffiti', 'Horogura', 'HoloGra', 'ホロのぐらふぃてぃ', 'Holo Graffiti']",['Comedy'],['Unknown'],['Unknown'],,https://cdn.myanimelist.net/images/anime/1259/110227l.jpg
1430,"['Lupin III: Cagliostro no Shiro', 'Rupan Sansei', 'ルパン三世 カリオストロの城', 'Lupin III: The Castle of Cagliostro', 'Lupin III: Das Schloss des Cagliostro', 'Lupin III: El Castillo de Cagliostro', 'Lupin III: Le château de Cagliostro']","['Action', 'Adventure', 'Award Winning', 'Comedy', 'Mystery']",['Adult Cast'],['Seinen'],1.0,https://cdn.myanimelist.net/images/anime/5/26182l.jpg
25537,"[""Fate/stay night Movie: Heaven's Feel - I. Presage Flower"", ""劇場版「Fate/stay night [Heaven's Feel] Ⅰ.presage flower」"", ""Fate/stay night: Heaven's Feel - I. Presage Flower"", ""Fate/stay night der Film: Heaven's Feel I. - Presage Flower""]","['Action', 'Fantasy']",['Urban Fantasy'],['Unknown'],1.0,https://cdn.myanimelist.net/images/anime/1274/102213l.jpg
48549,"['Dr. Stone: New World', 'Dr. Stone 3rd Season', 'Dr.STONE NEW WORLD']","['Adventure', 'Comedy']",['Unknown'],['Shounen'],11.0,https://cdn.myanimelist.net/images/anime/1316/136268l.jpg
49052,"['Ao Ashi', 'アオアシ', 'Aoashi']",['Sports'],['Team Sports'],['Seinen'],24.0,https://cdn.myanimelist.net/images/anime/1731/120871l.jpg
49521,"['Non Non Biyori Nonstop: Bukatsu wo Ganbatta', 'Non Non Biyori Nonstop Episode 13', 'Non Non Biyori Nonstop OVA', 'のんのんびより のんすとっぷ 部活をがんばった', 'Non Non Biyori Nonstop: Our Club Worked Hard']",['Slice of Life'],"['CGDCT', 'Iyashikei']",['Seinen'],1.0,https://cdn.myanimelist.net/images/anime/1984/120788l.jpg
49909,"['Kotarou wa Hitorigurashi', 'Kotaro Lives By Himself', 'コタローは1人暮らし', 'Kotaro Lives Alone']",['Slice of Life'],['Childcare'],['Seinen'],10.0,https://cdn.myanimelist.net/images/anime/1862/121020l.jpg
